Name,X-Coordinate,Y-Coordinate,Tag,공원녹지OX,Rain Gage,Outlet,Area (ha),Area(m^2),Total Area,Width (m),Flow Length (m),Slope (%),평균 Slope,Imperv. (%)
S08621TTTT,177982.172,549756.7,공동주택,FALSE,huff_2yr,S08620TTTT,0.09,900,,30,30,0.395,,65
S08622TTTT,178012.172,549756.7,공동주택,FALSE,huff_2yr,S08623TTTT,0.09,900,,30,30,0.438,,65
S08623TTTT,178042.172,549756.7,공동주택,FALSE,huff_2yr,S08624TTTT,0.09,900,,30,30,0.438,,65
S08624TTTT,178072.172,549756.7,공동주택,FALSE,huff_2yr,S08625TTTT,0.09,900,,30,30,0.438,,65
S08625TTTT,178102.172,549756.7,공동주택,FALSE,huff_2yr,S08626TTTT,0.09,900,,30,30,0.438,,65
S08626TTTT,178132.172,549756.7,공동주택,FALSE,huff_2yr,S08627TTTT,0.09,900,,30,30,0.438,,65
S08627TTTT,178162.172,549756.7,공동주택,FALSE,huff_2yr,S08628TTTT,0.09,900,,30,30,0.438,,65
S08628TTTT,178192.172,549756.7,공동주택,FALSE,huff_2yr,S08629TTTT,0.09,900,,30,30,0.438,,65
S08629TTTT,178222.172,549756.7,공동주택,FALSE,huff_2yr,S08630TTTT,0.09,900,,30,30,0.438,,65
S08630TTTT,178252.172,549756.7,공동주택,FALSE,huff_2yr,SD08631,0.09,900,,30,30,0.438,,65
S08631TTFF,178278.547,549756.563,공동주택,FALSE,huff_2yr,SD08632,0.042022,420.22,,20.499,20.5,0.438,,65
S08638TFTT,178492.172,549756.7,공동주택,FALSE,huff_2yr,S08639TTTT,0.09,900,,30,30,0.434,,65
S08639TTTT,178522.172,549756.7,공동주택,FALSE,huff_2yr,S08640TTTT,0.09,900,,30,30,0.435,,65
S08640TTTT,178552.172,549756.7,공동주택,FALSE,huff_2yr,S08641TTTT,0.09,900,,30,30,0.435,,65
S08641TTTT,178582.172,549756.7,공동주택,FALSE,huff_2yr,S08642TTTT,0.09,900,,30,30,0.429,,65
S08642TTTT,178612.172,549756.7,공동주택,FALSE,huff_2yr,S08643TTTT,0.09,900,,30,30,0.424,,65
S08643TTTT,178642.172,549756.7,공동주택,FALSE,huff_2yr,S08644TTTT,0.09,900,,30,30,0.421,,65
S08644TTTT,178672.172,549756.7,공동주택,FALSE,huff_2yr,S08645TTTT,0.09,900,,30,30,0.427,,65
S08645TTTT,178702.172,549756.7,공동주택,FALSE,huff_2yr,S08646TTTT,0.09,900,,30,30,0.427,,65
S08646TTTT,178732.172,549756.7,공동주택,FALSE,huff_2yr,SD08647,0.09,900,,30,30,0.427,,65
S08647TTTF,178754.7,549757.563,녹지,TRUE,huff_2yr,SD08648,0.044747,447.47,,21.154,21.153,0.427,,0
S08648TFTT,178801.328,549755.563,자족시설,FALSE,huff_2yr,S08649TTTT,0.034548,345.48,,18.587,18.587,0.427,,85
S08649TTTT,178822.172,549756.7,자족시설,FALSE,huff_2yr,S08650TTTT,0.09,900,,30,30,0.427,,85
S08650TTTT,178852.172,549756.7,자족시설,FALSE,huff_2yr,S08651TTTT,0.09,900,,30,30,0.427,,85
S08651TTTT,178882.172,549756.7,자족시설,FALSE,huff_2yr,SD08652,0.09,900,,30,30,0.427,,85
S08652FTTT,178911.938,549756.3,자족시설,FALSE,huff_2yr,SD08653,0.087673,876.73,,29.61,29.609,0.427,,85
S08653FTTF,178941.938,549754.7,보행자전용도로,TRUE,huff_2yr,SD08654,0.077938,779.38,,27.917,27.918,0.427,,100
S08656TFTT,179035.625,549757.25,공원,TRUE,huff_2yr,J81,0.034698,346.98,,18.627,18.628,0.427,,15
S08708TTTT,177603.188,549724.75,자족시설,FALSE,huff_2yr,OF56,0.022815,228.15,,15.105,15.104,0.3,,85
S08709TTTT,177622.172,549726.7,자족시설,FALSE,huff_2yr,S08708TTTT,0.09,900,,30,30,0.3,,85
S08710TTTT,177650.766,549726.563,자족시설,FALSE,huff_2yr,S08709TTTT,0.081497,814.97,,28.548,28.547,0.3,,85
S08714TTTT,177782.375,549727.9,녹지,TRUE,huff_2yr,OF40,0.028309,283.09,,16.825,16.826,0.3,,0
S08715FTTT,177802.172,549726.7,자족시설,FALSE,huff_2yr,S08714TTTT,0.09,900,,30,30,0.3,,85
S08716FTTT,177832.172,549726.7,자족시설,FALSE,huff_2yr,S08715FTTT,0.09,900,,30,30,0.3,,85
S08717FTTF,177859.781,549726.2,자족시설,FALSE,huff_2yr,S08716FTTT,0.07537,753.7,,27.454,27.453,0.3,,85
S08718TFTT,177899.719,549727.6,자족시설,FALSE,huff_2yr,SD08717,0.044238,442.38,,21.033,21.033,0.3,,85
S08719TTTT,177922.172,549726.7,자족시설,FALSE,huff_2yr,SD08718,0.09,900,,30,30,0.3,,85
S08720TTTT,177952.172,549726.7,자족시설,FALSE,huff_2yr,S08719TTTT,0.09,900,,30,30,0.3,,85
S08721TTTT,177982.172,549726.7,공동주택,FALSE,huff_2yr,S08822TTTT,0.09,900,,30,30,0.438,,65
S08722TTTT,178012.172,549726.7,공동주택,FALSE,huff_2yr,S08723TTTT,0.09,900,,30,30,0.438,,65
S08723TTTT,178042.172,549726.7,공동주택,FALSE,huff_2yr,S08724TTTT,0.09,900,,30,30,0.438,,65
S08724TTTT,178072.172,549726.7,공동주택,FALSE,huff_2yr,S08725TTTT,0.09,900,,30,30,0.438,,65
S08725TTTT,178102.172,549726.7,주상복합,FALSE,huff_2yr,S08726TTTT,0.09,900,,30,30,0.438,,100
S08726TTTT,178132.172,549726.7,주상복합,FALSE,huff_2yr,S08727TTTT,0.09,900,,30,30,0.438,,100
S08727TTTT,178162.172,549726.7,주상복합,FALSE,huff_2yr,S08728TTTT,0.09,900,,30,30,0.438,,100
S08728TTTT,178192.172,549726.7,주상복합,FALSE,huff_2yr,S08729TTTT,0.09,900,,30,30,0.438,,100
S08729TTTT,178222.172,549726.7,주상복합,FALSE,huff_2yr,SD08730,0.09,900,,30,30,0.438,,100
S08730TTTF,178251.328,549727.3,주상복합,FALSE,huff_2yr,SD08731,0.084409,844.09,,29.053,29.053,0.438,,100
S08736FFTT,178432.172,549726.7,공원,TRUE,huff_2yr,S08737FTTT,0.09,900,,30,30,0.418,,15
S08737FTTT,178462.172,549726.7,공원,TRUE,huff_2yr,S08738TTTT,0.09,900,,30,30,0.418,,15
S08738TTTT,178492.172,549726.7,공원,TRUE,huff_2yr,S08739TTTT,0.09,900,,30,30,0.418,,15
S08739TTTT,178522.172,549726.7,공동주택,FALSE,huff_2yr,S08740TTTT,0.09,900,,30,30,0.421,,65
S08740TTTT,178552.172,549726.7,공동주택,FALSE,huff_2yr,S08741TTTT,0.09,900,,30,30,0.434,,65
S08741TTTT,178582.172,549726.7,공동주택,FALSE,huff_2yr,S08742TTTT,0.09,900,,30,30,0.434,,65
S08742TTTT,178612.172,549726.7,공동주택,FALSE,huff_2yr,S08743TTTT,0.09,900,,30,30,0.435,,65
S08743TTTT,178642.172,549726.7,공동주택,FALSE,huff_2yr,S08744TTTT,0.09,900,,30,30,0.439,,65
S08744TTTT,178672.172,549726.7,공동주택,FALSE,huff_2yr,S08745TTTT,0.09,900,,30,30,0.431,,65
S08745TTTT,178702.172,549726.7,공동주택,FALSE,huff_2yr,S08746TTTT,0.09,900,,30,30,0.426,,65
S08746TTTT,178732.172,549726.7,공동주택,FALSE,huff_2yr,SD08747,0.09,900,,30,30,0.421,,65
S08747TTTF,178752.172,549728.2,녹지,TRUE,huff_2yr,SD08748,0.029076,290.76,,17.052,17.051,0.423,,0
S08748TFTT,178798.8,549725.938,자족시설,FALSE,huff_2yr,S08749TTTT,0.049851,498.51,,22.327,22.328,0.427,,85
S08749TTTT,178822.172,549726.7,자족시설,FALSE,huff_2yr,S08750TTTT,0.09,900,,30,30,0.427,,85
S08750TTTT,178852.172,549726.7,자족시설,FALSE,huff_2yr,S08751TTTT,0.09,900,,30,30,0.427,,85
S08751TTTT,178882.172,549726.7,자족시설,FALSE,huff_2yr,S08752TTTT,0.09,900,,30,30,0.427,,85
S08752TTTT,178912.172,549726.7,자족시설,FALSE,huff_2yr,S08753TTTF,0.09,900,,30,30,0.427,,85
S08753TTTF,178942.172,549726.7,보행자전용도로,TRUE,huff_2yr,SN08754,0.09,900,,30,30,0.427,,100
S08756TFTT,179030.047,549726.563,공원,TRUE,huff_2yr,OF31,0.030641,306.41,,17.505,17.504,0.427,,15
S08808TTTT,177600.313,549695.6,자족시설,FALSE,huff_2yr,OF56,0.040553,405.53,,20.138,20.138,0.3,,85
S08809TTTT,177622.172,549696.7,자족시설,FALSE,huff_2yr,S08808TTTT,0.09,900,,30,30,0.3,,85
S08810TTTT,177651.125,549696.6,자족시설,FALSE,huff_2yr,S08809TTTT,0.083709,837.09,,28.933,28.932,0.3,,85
S08814TTTT,177784.969,549703.5,녹지,TRUE,huff_2yr,S08714TTTT,0.008136,81.36,,9.02,9.02,0.3,,0
S08815TTTT,177802.266,549696.75,자족시설,FALSE,huff_2yr,S08814TTTT,0.089418,894.18,,29.903,29.903,0.3,,85
S08816TTTT,177832.172,549696.7,자족시설,FALSE,huff_2yr,S08815TTTT,0.09,900,,30,30,0.3,,85
S08817TTTF,177861.938,549696.5,자족시설,FALSE,huff_2yr,S08816TTTT,0.08848,884.8,,29.746,29.745,0.3,,85
S08818TFFT,177900.484,549697.3,자족시설,FALSE,huff_2yr,SD08817,0.02993,299.3,,17.3,17.301,0.3,,85
S08819TTTT,177922.172,549696.7,자족시설,FALSE,huff_2yr,SD08818,0.09,900,,30,30,0.3,,85
S08820TTTT,177952.172,549696.7,자족시설,FALSE,huff_2yr,S08819TTTT,0.09,900,,30,30,0.3,,85
S08821TTTT,177982.172,549696.7,주상복합,FALSE,huff_2yr,S08922TTTT,0.09,900,,30,30,0.438,,100
S08822TTTT,178012.172,549696.7,주상복합,FALSE,huff_2yr,S08823TTTT,0.09,900,,30,30,0.438,,100
S08823TTTT,178042.172,549696.7,주상복합,FALSE,huff_2yr,S08824TTTT,0.09,900,,30,30,0.438,,100
S08824TTTT,178072.172,549696.7,주상복합,FALSE,huff_2yr,S08825TTTT,0.09,900,,30,30,0.438,,100
S08825TTTT,178102.172,549696.7,주상복합,FALSE,huff_2yr,S08826TTTT,0.09,900,,30,30,0.438,,100
S08826TTTT,178132.172,549696.7,주상복합,FALSE,huff_2yr,S08827TTTT,0.09,900,,30,30,0.438,,100
S08827TTTT,178162.172,549696.7,주상복합,FALSE,huff_2yr,S08828TTTT,0.09,900,,30,30,0.438,,100
S08828TTTT,178192.172,549696.7,주상복합,FALSE,huff_2yr,S08829TTTT,0.09,900,,30,30,0.438,,100
S08829TTTT,178222.172,549696.7,주상복합,FALSE,huff_2yr,SD08830,0.09,900,,30,30,0.438,,100
S08830TTTF,178246.375,549698.3,주상복합,FALSE,huff_2yr,SD08831,0.053071,530.71,,23.037,23.037,0.438,,100
S08834FFTT,178372.172,549696.7,공원,TRUE,huff_2yr,S08835FTTT,0.09,900,,30,30,0.438,,15
S08835FTTT,178402.172,549696.7,공원,TRUE,huff_2yr,S08836TTTT,0.09,900,,30,30,0.438,,15
S08836TTTT,178432.172,549696.7,공원,TRUE,huff_2yr,S08837TTTT,0.09,900,,30,30,0.4,,15
S08837TTTT,178462.172,549696.7,공원,TRUE,huff_2yr,S08838TTTT,0.09,900,,30,30,0.418,,15
S08838TTTT,178492.172,549696.7,공원,TRUE,huff_2yr,S08839TTTT,0.09,900,,30,30,0.418,,15
S08839TTTT,178522.172,549696.7,공동주택,FALSE,huff_2yr,S08840TTTT,0.09,900,,30,30,0.418,,65
S08840TTTT,178552.172,549696.7,공동주택,FALSE,huff_2yr,S08841TTTT,0.09,900,,30,30,0.418,,65
S08841TTTT,178582.172,549696.7,공동주택,FALSE,huff_2yr,S08842TTTT,0.09,900,,30,30,0.418,,65
S08842TTTT,178612.172,549696.7,공원,TRUE,huff_2yr,S08843TTTT,0.09,900,,30,30,0.427,,15
S08843TTTT,178642.172,549696.7,공원,TRUE,huff_2yr,S08844TTTT,0.09,900,,30,30,0.434,,15
S08844TTTT,178672.172,549696.7,공원,TRUE,huff_2yr,S08845TTTT,0.09,900,,30,30,0.434,,15
S08845TTTT,178702.172,549696.7,공원,TRUE,huff_2yr,SD08846,0.09,900,,30,30,0.436,,15
S08846TTTT,178732.078,549696.75,공원,TRUE,huff_2yr,J72,0.089392,893.92,,29.899,29.898,0.442,,15
S08847TTFF,178749.3,549703.938,공원,TRUE,huff_2yr,SD08848,0.007419,74.19,,8.613,8.614,0.433,,15
S08848TFTT,178795.781,549696,공원,TRUE,huff_2yr,S08849TTTT,0.067896,678.96,,26.057,26.057,0.429,,15
S08849TTTT,178822.172,549696.7,공원,TRUE,huff_2yr,S08850TTTT,0.09,900,,30,30,0.423,,15
S08850TTTT,178852.172,549696.7,공원,TRUE,huff_2yr,J74,0.09,900,,30,30,0.419,,15
S08851TTTT,178882.172,549696.7,공원,TRUE,huff_2yr,S08852TTTT,0.09,900,,30,30,0.427,,15
S08852TTTT,178912.172,549696.7,공원,TRUE,huff_2yr,S08853TTTT,0.09,900,,30,30,0.427,,15
S08853TTTT,178942.172,549696.7,공원,TRUE,huff_2yr,S08854FTTT,0.09,900,,30,30,0.427,,15
S08854FTTT,178972.172,549696.7,공원,TRUE,huff_2yr,SD08855,0.09,900,,30,30,0.427,,15
S08855FTTT,178990.141,549698.938,공원,TRUE,huff_2yr,SD08856,0.016688,166.88,,12.918,12.918,0.427,,15
S08856TTTT,179025.438,549696.438,공원,TRUE,huff_2yr,J75,0.033351,333.51,,18.262,18.263,0.427,,15
S08908TTTT,177597.141,549665.75,자족시설,FALSE,huff_2yr,OF56,0.059512,595.12,,24.395,24.395,0.3,,85
S08909TTTT,177622.172,549666.7,자족시설,FALSE,huff_2yr,S08908TTTT,0.09,900,,30,30,0.3,,85
S08910TTTT,177648.531,549669.438,자족시설,FALSE,huff_2yr,S08909TTTT,0.061769,617.69,,24.853,24.854,0.3,,85
S08915TTTT,177806.9,549668.8,녹지,TRUE,huff_2yr,OF39,0.058153,581.53,,24.115,24.115,0.3,,0
S08916TTTT,177832.172,549666.7,자족시설,FALSE,huff_2yr,S08915TTTT,0.09,900,,30,30,0.3,,85
S08917TTTT,177862.172,549666.7,자족시설,FALSE,huff_2yr,S08916TTTT,0.09,900,,30,30,0.3,,85
S08918FTTT,177890,549666.8,자족시설,FALSE,huff_2yr,S08917TTTT,0.027212,272.12,,16.496,16.496,0.3,,85
S08919TTTT,177922.172,549666.7,자족시설,FALSE,huff_2yr,SD08918,0.09,900,,30,30,0.3,,85
S08920TTTT,177952.172,549666.7,자족시설,FALSE,huff_2yr,S08919TTTT,0.09,900,,30,30,0.3,,85
S08921TTTT,177982.172,549666.7,보행자전용도로,TRUE,huff_2yr,S09022TTTT,0.09,900,,30,30,0.438,,100
S08922TTTT,178012.172,549666.7,주상복합,FALSE,huff_2yr,S08923TTTT,0.09,900,,30,30,0.438,,100
S08923TTTT,178042.172,549666.7,주상복합,FALSE,huff_2yr,S08924TTTT,0.09,900,,30,30,0.438,,100
S08924TTTT,178072.172,549666.7,주상복합,FALSE,huff_2yr,S08925TTTT,0.09,900,,30,30,0.438,,100
S08925TTTT,178102.172,549666.7,주상복합,FALSE,huff_2yr,S08926TTTT,0.09,900,,30,30,0.438,,100
S08926TTTT,178132.172,549666.7,주상복합,FALSE,huff_2yr,S08927TTTT,0.09,900,,30,30,0.438,,100
S08927TTTT,178162.172,549666.7,주상복합,FALSE,huff_2yr,S08928TTTT,0.09,900,,30,30,0.438,,100
S08928TTTT,178192.172,549666.7,주상복합,FALSE,huff_2yr,S08929TTTT,0.09,900,,30,30,0.438,,100
S08929TTTT,178222.172,549666.7,주상복합,FALSE,huff_2yr,SD08930,0.09,900,,30,30,0.438,,100
S08930TTFF,178252.8,549666.7,공원,TRUE,huff_2yr,SN08931,0.039095,390.95,,19.773,19.772,0.438,,15
S08934TFTT,178372.172,549666.7,공원,TRUE,huff_2yr,S08935TTTT,0.09,900,,30,30,0.438,,15
S08935TTTT,178402.172,549666.7,공원,TRUE,huff_2yr,S08936TTTT,0.09,900,,30,30,0.438,,15
S08936TTTT,178432.172,549666.7,공원,TRUE,huff_2yr,S08937TTTT,0.09,900,,30,30,0.438,,15
S08937TTTT,178462.172,549666.7,공원,TRUE,huff_2yr,S08938TTTT,0.09,900,,30,30,0.438,,15
S08938TTTT,178492.172,549666.7,공원,TRUE,huff_2yr,S08939TTTT,0.09,900,,30,30,0.397,,15
S08939TTTT,178522.172,549666.7,공원,TRUE,huff_2yr,S08940TTTT,0.09,900,,30,30,0.418,,15
S08940TTTT,178552.172,549666.7,공원,TRUE,huff_2yr,S08941TTFT,0.09,900,,30,30,0.418,,15
S08941TTFT,178582.172,549666.7,공원,TRUE,huff_2yr,S08942TTFT,0.09,900,,30,30,0.418,,15
S08942TTFT,178612.172,549666.7,공원,TRUE,huff_2yr,S08943TTTT,0.09,900,,30,30,0.418,,15
S08943TTTT,178642.172,549666.7,공원,TRUE,huff_2yr,S08944TTTT,0.09,900,,30,30,0.418,,15
S08944TTTT,178672.172,549666.7,공원,TRUE,huff_2yr,S08945TTTT,0.09,900,,30,30,0.418,,15
S08945TTTT,178702.172,549666.7,공원,TRUE,huff_2yr,SD08946,0.09,900,,30,30,0.434,,15
S08946TTTF,178729.313,549667.563,공원,TRUE,huff_2yr,SD08947,0.072082,720.82,,26.848,26.848,0.434,,15
S08947FFTT,178776.391,549655.3,공원,TRUE,huff_2yr,SD08948,0.001267,12.67,,3.559,3.56,0.434,,15
S08948TTTT,178792.8,549666.3,공원,TRUE,huff_2yr,S08949TTTT,0.08604,860.4,,29.333,29.332,0.436,,15
S08949TTTT,178822.172,549666.7,공원,TRUE,huff_2yr,S08950TTTT,0.09,900,,30,30,0.442,,15
S08950TTTT,178852.172,549666.7,공원,TRUE,huff_2yr,S08951TTTT,0.09,900,,30,30,0.437,,15
S08951TTTT,178882.172,549666.7,공원,TRUE,huff_2yr,S08952TTTT,0.09,900,,30,30,0.431,,15
S08952TTTT,178912.172,549666.7,공원,TRUE,huff_2yr,S08953TTTT,0.09,900,,30,30,0.426,,15
S08953TTTT,178942.172,549666.7,자족시설,FALSE,huff_2yr,SD08954,0.09,900,,30,30,0.42,,85
S08954TTTT,178972.031,549666.8,자족시설,FALSE,huff_2yr,SD08955,0.089127,891.27,,29.854,29.854,0.422,,85
S08955TTTT,179007.641,549665.4,공원,TRUE,huff_2yr,SD08956,0.010343,103.43,,10.17,10.17,0.427,,15
S08956TTTT,179022.125,549667.75,공원,TRUE,huff_2yr,OF32,0.029277,292.77,,17.111,17.11,0.427,,15
S09007TTTT,177575.672,549626.063,자족시설,FALSE,huff_2yr,OF55,0.002973,29.73,,5.453,5.452,0.3,,85
S09008TTTT,177592.922,549636.2,자족시설,FALSE,huff_2yr,S09007TTTT,0.085181,851.81,,29.186,29.186,0.3,,85
S09009TTTT,177618.984,549640.1,자족시설,FALSE,huff_2yr,S09008TTTT,0.061065,610.65,,24.711,24.712,0.3,,85
S09010TTTT,177639.531,549649.5,자족시설,FALSE,huff_2yr,S09009TTTT,0.002339,23.39,,4.836,4.837,0.3,,85
S09015TTTT,177813.5,549647.6,녹지,TRUE,huff_2yr,OF39,0.006773,67.73,,8.23,8.23,0.3,,0
S09016TTTT,177833.984,549638.4,녹지,TRUE,huff_2yr,S09015TTTT,0.075881,758.81,,27.546,27.547,0.3,,0
S09017TTTT,177862.172,549636.7,자족시설,FALSE,huff_2yr,S09016TTTT,0.09,900,,30,30,0.3,,85
S09018TTTT,177882.938,549635.25,자족시설,FALSE,huff_2yr,S09017TTTT,0.032935,329.35,,18.148,18.148,0.3,,85
S09019TTTT,177923.156,549637.2,자족시설,FALSE,huff_2yr,SD09018,0.083905,839.05,,28.966,28.967,0.3,,85
S09020TTTT,177952.172,549636.7,자족시설,FALSE,huff_2yr,SD09019,0.09,900,,30,30,0.3,,85
S09021TTTT,177982.172,549636.7,보행자전용도로,TRUE,huff_2yr,S09022TTTT,0.09,900,,30,30,0.438,,100
S09022TTTT,178012.172,549636.7,주상복합,FALSE,huff_2yr,S09023TTTT,0.09,900,,30,30,0.438,,100
S09023TTTT,178042.172,549636.7,주상복합,FALSE,huff_2yr,S09024TTTT,0.09,900,,30,30,0.438,,100
S09024TTTT,178072.172,549636.7,주상복합,FALSE,huff_2yr,S09025TTTT,0.09,900,,30,30,0.438,,100
S09025TTTT,178102.172,549636.7,주상복합,FALSE,huff_2yr,S09026TTTT,0.09,900,,30,30,0.438,,100
S09026TTTT,178132.172,549636.7,주상복합,FALSE,huff_2yr,S09027TTTT,0.09,900,,30,30,0.438,,100
S09027TTTT,178162.172,549636.7,주상복합,FALSE,huff_2yr,S09028TTTT,0.09,900,,30,30,0.438,,100
S09028TTTT,178192.172,549636.7,주상복합,FALSE,huff_2yr,SD09029,0.09,900,,30,30,0.438,,100
S09029TTTF,178219.672,549637.8,공원,TRUE,huff_2yr,SD09030,0.073714,737.14,,27.15,27.151,0.438,,15
S09030FFTT,178257.641,549635.1,공원,TRUE,huff_2yr,S09031FTTT,0.055383,553.83,,23.534,23.533,0.438,,15
S09031FTTT,178282.172,549636.7,공원,TRUE,huff_2yr,S09032FTTT,0.09,900,,30,30,0.438,,15
S09032FTTT,178312.172,549636.7,공원,TRUE,huff_2yr,S09033FTTT,0.09,900,,30,30,0.438,,15
S09033FTTT,178342.172,549636.7,공원,TRUE,huff_2yr,S09034TTTT,0.09,900,,30,30,0.438,,15
S09034TTTT,178372.172,549636.7,공원,TRUE,huff_2yr,S09035TTTT,0.09,900,,30,30,0.438,,15
S09035TTTT,178402.172,549636.7,공원,TRUE,huff_2yr,S09036TTTT,0.09,900,,30,30,0.438,,15
S09036TTTT,178432.172,549636.7,공원,TRUE,huff_2yr,S09037TTTT,0.09,900,,30,30,0.438,,15
S09037TTTT,178462.172,549636.7,공원,TRUE,huff_2yr,S09038TTTT,0.09,900,,30,30,0.438,,15
S09038TTTT,178492.172,549636.7,공원,TRUE,huff_2yr,S09039TTTT,0.09,900,,30,30,0.438,,15
S09039TTTT,178522.172,549636.7,근린생활시설,FALSE,huff_2yr,S09040TTTF,0.09,900,,30,30,0.434,,90
S09040TTTF,178552.172,549636.7,근린생활시설,FALSE,huff_2yr,SN09041,0.09,900,,30,30,0.399,,90
S09043TFTT,178642.172,549636.7,근린생활시설,FALSE,huff_2yr,S09044TTTT,0.09,900,,30,30,0.418,,90
S09044TTTT,178672.172,549636.7,공원,TRUE,huff_2yr,S09045TTTT,0.09,900,,30,30,0.418,,15
S09045TTTT,178702.172,549636.7,공원,TRUE,huff_2yr,SD09046,0.09,900,,30,30,0.418,,15
S09046TTTF,178724.672,549638.5,공원,TRUE,huff_2yr,SD09047,0.043132,431.32,,20.768,20.768,0.418,,15
S09047TFTT,178773.563,549633.3,자족시설,FALSE,huff_2yr,S09048TTTT,0.01877,187.7,,13.7,13.701,0.424,,85
S09048TTTT,178792.172,549636.7,자족시설,FALSE,huff_2yr,S09049TTTT,0.09,900,,30,30,0.434,,85
S09049TTTT,178822.172,549636.7,자족시설,FALSE,huff_2yr,S09050TTTT,0.09,900,,30,30,0.434,,85
S09050TTTT,178852.172,549636.7,자족시설,FALSE,huff_2yr,S09051TTTT,0.09,900,,30,30,0.434,,85
S09051TTTT,178882.172,549636.7,자족시설,FALSE,huff_2yr,S09052TTTT,0.09,900,,30,30,0.436,,85
S09052TTTT,178912.172,549636.7,보행자전용도로,TRUE,huff_2yr,S09053TTTT,0.09,900,,30,30,0.442,,100
S09053TTTT,178942.172,549636.7,자족시설,FALSE,huff_2yr,SD09054,0.09,900,,30,30,0.439,,85
S09054TTTT,178970.2,549637.1,자족시설,FALSE,huff_2yr,SD09055,0.077984,779.84,,27.926,27.925,0.434,,85
S09055TTTT,179013.2,549635,공원,TRUE,huff_2yr,S09056TTTT,0.022935,229.35,,15.144,15.145,0.428,,15
S09056TTTT,179020.141,549638.5,공원,TRUE,huff_2yr,OF32,0.016997,169.97,,13.037,13.038,0.423,,15
S09107TTTT,177571.9,549604.063,자족시설,FALSE,huff_2yr,OF55,0.02888,288.8,,16.994,16.994,0.3,,85
S09108TTTT,177589.281,549608.75,자족시설,FALSE,huff_2yr,S09107TTTT,0.068795,687.95,,26.229,26.229,0.3,,85
S09109TTTT,177608.844,549619.8,자족시설,FALSE,huff_2yr,S09108TTTT,0.001425,14.25,,3.775,3.775,0.3,,85
S09116TTTT,177842.391,549618.063,녹지,TRUE,huff_2yr,S09016TTTT,0.007822,78.22,,8.844,8.844,0.3,,0
S09117TTTT,177864.6,549609.9,녹지,TRUE,huff_2yr,S09116TTTT,0.065732,657.32,,25.638,25.639,0.3,,0
S09118TTTT,177888.766,549605.1,녹지,TRUE,huff_2yr,S09117TTTT,0.067334,673.34,,25.949,25.949,0.3,,0
S09119TTTT,177927.375,549609.5,자족시설,FALSE,huff_2yr,SD09118,0.053133,531.33,,23.051,23.05,0.3,,85
S09120TTTT,177952.172,549606.7,자족시설,FALSE,huff_2yr,SD09119,0.09,900,,30,30,0.385,,85
S09121TTTT,177982.172,549606.7,보행자전용도로,TRUE,huff_2yr,S09122TTTT,0.09,900,,30,30,0.438,,100
S09122TTTT,178012.172,549606.7,주상복합,FALSE,huff_2yr,S09123TTTT,0.09,900,,30,30,0.438,,100
S09123TTTT,178042.172,549606.7,공원,TRUE,huff_2yr,S09124TTTT,0.09,900,,30,30,0.438,,15
S09124TTTT,178072.172,549606.7,공원,TRUE,huff_2yr,S09125TTTT,0.09,900,,30,30,0.438,,15
S09125TTTT,178102.172,549606.7,공원,TRUE,huff_2yr,S09126TTTT,0.09,900,,30,30,0.438,,15
S09126TTTT,178132.172,549606.7,공원,TRUE,huff_2yr,S09127TTTT,0.09,900,,30,30,0.438,,15
S09127TTTT,178162.172,549606.7,공원,TRUE,huff_2yr,S09128TTTT,0.09,900,,30,30,0.438,,15
S09128TTTT,178192.172,549606.7,공원,TRUE,huff_2yr,SD09129,0.09,900,,30,30,0.438,,15
S09129TTFF,178216.281,549607.563,공원,TRUE,huff_2yr,J44,0.044924,449.24,,21.195,21.196,0.438,,15
S09130TFTT,178252.844,549606.2,공원,TRUE,huff_2yr,S09131TTTT,0.085588,855.88,,29.255,29.256,0.438,,15
S09131TTTT,178282.172,549606.7,공원,TRUE,huff_2yr,S09132TTTT,0.09,900,,30,30,0.438,,15
S09132TTTT,178312.172,549606.7,공원,TRUE,huff_2yr,S09133TTTT,0.09,900,,30,30,0.438,,15
S09133TTTT,178342.172,549606.7,공원,TRUE,huff_2yr,S09134TTTT,0.09,900,,30,30,0.438,,15
S09134TTTT,178372.172,549606.7,공원,TRUE,huff_2yr,S09135TTTT,0.09,900,,30,30,0.438,,15
S09135TTTT,178402.172,549606.7,공원,TRUE,huff_2yr,S09136TTTT,0.09,900,,30,30,0.438,,15
S09136TTTT,178432.172,549606.7,공원,TRUE,huff_2yr,SD09137,0.09,900,,30,30,0.438,,15
S09137TTTT,178462.125,549606.75,근린생활시설,FALSE,huff_2yr,SD09138,0.089661,896.61,,29.944,29.943,0.438,,90
S09138TTFT,178490.422,549611.563,근린생활시설,FALSE,huff_2yr,SD09139,0.057307,573.07,,23.939,23.939,0.438,,90
S09139TTFT,178522.141,549610.9,근린생활시설,FALSE,huff_2yr,SD09140,0.045818,458.18,,21.405,21.405,0.438,,90
S09140TTFF,178552.188,549607.063,공동주택,FALSE,huff_2yr,SD09141,0.045249,452.49,,21.272,21.272,0.438,,65
S09141FFTT,178582.328,549603.7,공동주택,FALSE,huff_2yr,SD09142,0.046846,468.46,,21.644,21.644,0.431,,65
